State,County,Date Detected,HPAI Strain,Bird Species,WOAH Classification,Sampling Method,Submitting Agency
Massachusetts,Barnstable,02/14/2023,EA H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,Herring gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Plymouth,02/14/2023,EA H5N5,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Plymouth,02/14/2023,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Norfolk,02/14/2023,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Middlesex,02/14/2023,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Middlesex,02/14/2023,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Middlesex,02/14/2023,EA/AM H5N1,American crow,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Middlesex,02/14/2023,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Essex,02/14/2023,EA/AM H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Middlesex,02/14/2023,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Barnstable,02/14/2023,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N5,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,02/14/2023,EA/AM H5N1,Peregrine falcon,Wild bird,Morbidity/Mortality,Tufts University
Massachusetts,Barnstable,02/14/2023,EA H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,02/14/2023,EA H5N1,Great black-backed gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Iowa,Story,03/17/2023,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Texas,Jefferson,03/10/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
New Hampshire,Grafton,03/15/2023,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Texas,Jefferson,03/10/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Texas,Jefferson,03/10/2023,EA H5,American green-winged teal,Wild bird,Hunter harvest,NWDP
Minnesota,Scott,03/21/2023,EA H5,Mallard,Wild bird,Live bird,NWDP
Texas,Jefferson,03/10/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Texas,Jefferson,03/10/2023,EA H5,American green-winged teal,Wild bird,Hunter harvest,NWDP
Minnesota,Scott,03/21/2023,EA H5,Mallard,Wild bird,Live bird,NWDP
Montana,Sanders,05/09/2023,EA H5,Golden eagle,Wild bird,Morbidity/Mortality,MT FWP
Alaska,Aleutians East,05/09/2023,EA/AM H5N1,Mallard,Wild bird,Morbidity/Mortality,USGS/SCWDS
New York,Dutchess,05/18/2023,EA/AM H5N1,Common raven,Wild bird,Morbidity/Mortality,NY DEC
Colorado,El Paso,05/18/2023,EA H5N1,Great horned owl,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Pennsylvania,Lancaster,05/16/2023,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Schuylkill,05/16/2023,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Lancaster,05/16/2023,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Chester,05/16/2023,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Dauphin,05/16/2023,EA/AM H5N1,American crow,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Huntingdon,05/16/2023,EA/AM H5,Common raven,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Lancaster,05/16/2023,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Blair,05/16/2023,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,PA Game Commission
Washington,Skagit,05/23/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Colorado,Denver,05/19/2023,EA/AM H5N1,Ferruginous hawk,Wild bird,Agency harvest,NWDP
Washington,King,05/22/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Idaho,Elmore,05/22/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Mallard,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Mallard,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Mallard,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Mallard,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Minnesota,Marshall,05/12/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
California,San Luis Obispo,02/08/2023,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,San Luis Obispo,02/08/2023,EA H5N1,Brown pelican,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,San Luis Obispo,02/08/2023,EA H5N1,Gull (unidentified),Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,San Luis Obispo,02/08/2023,EA H5N1,Gull (unidentified),Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,San Luis Obispo,02/08/2023,EA H5N1,Bufflehead,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
New York,Jefferson,05/16/2023,EA H5,Bald eagle,Wild bird,Morbidity/Mortality,NY DEC
Washington,Skagit,05/23/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Chester,05/16/2023,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,PA Game Commission
New York,Chautauqua,02/22/2023,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Texas,Colorado,01/31/2023,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA H5,Gadwall,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA H5,Gadwall,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA/AM H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
New Jersey,Monmouth,05/23/2023,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,NWDP
New Jersey,Monmouth,05/23/2023,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,NWDP
New Jersey,Monmouth,05/23/2023,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,NWDP
New York,Seneca,12/16/2022,EA H5N1,American black duck,Wild bird,Hunter harvest,NWDP
Washington,Clarke,05/23/2023,EA/AM H5N1,Northern shoveler,Wild bird,Hunter harvest,NWDP
Maryland,St. Mary,05/26/2023,EA H5N1,Brown pelican,Wild bird,Morbidity/Mortality,NWDP
Texas,Colorado,01/31/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Pennsylvania,Centre,03/08/2023,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Texas,Colorado,01/31/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
California,Humboldt,12/19/2022,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA/AM H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Texas,Colorado,01/31/2023,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
New Jersey,Cumberland,12/16/2022,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NWDP
Oregon,Clatsop,01/18/2023,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Utah,Cache,02/28/2023,EA/AM H5N1,Swan (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,03/13/2023,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,03/13/2023,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,03/13/2023,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,03/13/2023,EA H5N1,Common goldeneye,Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,03/13/2023,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,03/13/2023,EA H5N1,American crow,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,04/26/2023,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,04/26/2023,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,04/27/2023,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,05/11/2023,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,05/11/2023,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,UT DWR
Alaska,Aleutians East,05/09/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,05/09/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,05/09/2023,EA H5N1,American green-winged teal,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,05/09/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,05/09/2023,EA H5N1,American wigeon,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,05/09/2023,EA H5N1,American wigeon,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,05/09/2023,EA H5N1,Northern shoveler,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,05/09/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Cameron,05/23/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Michigan,Baraga,01/09/2023,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Cheboygan,01/09/2023,EA H5,Bald eagle,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Huron,01/09/2023,EA H5,Tundra swan,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Hillsdale,01/12/2023,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Isabella,01/12/2023,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Isabella,01/12/2023,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Isabella,01/23/2023,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Isabella,01/23/2023,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Clare,01/31/2023,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Oakland,01/31/2023,EA H5N1,Herring gull,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Cheboygan,05/22/2023,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Eaton,05/22/2023,EA H5,Bald eagle,Wild bird,Morbidity/Mortality,MI DNR
South Dakota,Sully,02/22/2023,EA/AM H5N1,Ferruginous hawk,Wild bird,Morbidity/Mortality,SD GFP
Alabama,Elmore,11/10/2022,EA H5N1,Black vulture,Wild bird,Morbidity/Mortality,AL DCNR
Alabama,Elmore,11/10/2022,EA H5N1,Black vulture,Wild bird,Morbidity/Mortality,AL DCNR
South Dakota,Hughes,02/22/2023,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,SD GFP
South Dakota,Hughes,02/22/2023,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,SD GFP
Utah,Davis,09/08/2022,EA H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,09/08/2022,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,09/08/2022,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Box Elder,09/23/2022,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,09/23/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,09/23/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,11/21/2022,EA/AM H5N1,Gull (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,01/13/2023,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,01/13/2023,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,01/13/2023,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,01/13/2023,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,01/13/2023,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,01/13/2023,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,01/13/2023,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,01/13/2023,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,01/13/2023,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,01/13/2023,EA/AM H5N1,Crow (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Salt Lake,02/13/2023,EA/AM H5N1,Gull (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Salt Lake,02/13/2023,EA/AM H5N1,Gull (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Salt Lake,02/13/2023,EA H5,Gull (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,02/13/2023,EA H5,Gull (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,02/13/2023,EA/AM H5N1,Gull (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Wanship,02/13/2023,EA H5,Cinnamon teal,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,02/13/2023,EA/AM H5N1,Gull (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,02/13/2023,EA H5,Gull (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,09/23/2022,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,10/25/2022,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Salt Lake,10/25/2022,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,10/25/2022,EA H5,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,10/25/2022,EA H5,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,10/25/2022,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,10/25/2022,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,UT DWR
Utah,Weber,10/25/2022,EA/AM H5N1,Great horned owl,Wild bird,Morbidity/Mortality,UT DWR
Utah,Davis,10/25/2022,EA H5,American white pelican,Wild bird,Morbidity/Mortality,UT DWR
Utah,Morgan,02/01/2023,EA/AM H5N1,Mallard,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,12/08/2022,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,12/08/2022,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,12/08/2022,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,UT DWR
Utah,Cache,12/08/2022,EA/AM H5N1,Eared grebe,Wild bird,Morbidity/Mortality,UT DWR
Montana,Cascade,05/26/2023,EA/AM H5N1,Cooper's hawk,Wild bird,Morbidity/Mortality,MT FWP
New York,Tompkins,05/26/2023,EA/AM H5N1,American crow,Wild bird,Morbidity/Mortality,NY DEC
Florida,Palm Beach,05/26/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Morbidity/Mortality,FL FWCC
Arkansas,Clark,05/30/2023,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS
Arkansas,Randolph,05/30/2023,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS
Arkansas,Perry,05/30/2023,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS
Arkansas,Woodruff,05/30/2023,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS
Arkansas,Poinsett,05/30/2023,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,SCWDS
Pennsylvania,Erie,05/30/2023,EA/AM H5N1,Peregrine falcon,Wild bird,Morbidity/Mortality,PA Game Commission
Pennsylvania,Butler,05/30/2023,EA H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,PA Game Commission
Virginia,Essex,06/07/2023,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Virginia,Essex,06/07/2023,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Virginia,Essex,06/07/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Virginia,Essex,06/07/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Louisiana,Jefferson Davis,06/01/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Jefferson Davis,06/01/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Jefferson Davis,06/01/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Jefferson Davis,06/01/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Jefferson Davis,06/01/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Jefferson Davis,06/01/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
Louisiana,Jefferson Davis,06/01/2023,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter harvest,SCWDS
North Dakota,Dickey,04/28/2023,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,NWDP
California,Monterey,06/02/2023,EA H5N1,Turkey Vulture,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Sonoma,06/02/2023,EA/AM H5N1,Turkey Vulture,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
Alaska,Aleutians East,06/07/2023,EA/AM H5N1,Northern pintail,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,06/07/2023,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,06/07/2023,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,06/07/2023,EA/AM H5N1,Northern pintail,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,06/07/2023,EA/AM H5N1,Northern pintail,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,06/07/2023,EA/AM H5N1,Northern pintail,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,06/07/2023,EA/AM H5N1,Northern pintail,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,06/07/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,SCWDS
Alaska,Aleutians East,06/07/2023,EA H5N1,Northern pintail,Wild bird,Hunter harvest,SCWDS
